GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS
2005-03-20,1610612750,1610612745,2004,94.0,86.0,1
2005-03-20,1610612765,1610612759,2004,110.0,101.0,1
2005-03-20,1610612758,1610612744,2004,94.0,104.0,0
2005-03-20,1610612763,1610612756,2004,91.0,97.0,0
2005-03-20,1610612743,1610612749,2004,114.0,103.0,1
2005-03-20,1610612761,1610612739,2004,105.0,98.0,1
2005-03-19,1610612746,1610612758,2004,107.0,111.0,0
2005-03-19,1610612764,1610612762,2004,96.0,95.0,1
2005-03-19,1610612748,1610612752,2004,97.0,82.0,1
2005-03-19,1610612742,1610612766,2004,104.0,93.0,1
2005-03-19,1610612757,1610612753,2004,92.0,97.0,0
2005-03-19,1610612740,1610612738,2004,100.0,113.0,0
2005-03-19,1610612755,1610612741,2004,88.0,94.0,0
2005-03-18,1610612759,1610612766,2004,93.0,76.0,1
2005-03-18,1610612754,1610612747,2004,103.0,97.0,1
2005-03-18,1610612737,1610612752,2004,92.0,106.0,0
2005-03-18,1610612756,1610612744,2004,100.0,110.0,0
2005-03-18,1610612739,1610612755,2004,81.0,93.0,0
2005-03-18,1610612765,1610612761,2004,103.0,92.0,1
2005-03-18,1610612745,1610612738,2004,92.0,103.0,0
2005-03-18,1610612741,1610612740,2004,90.0,94.0,0
2005-03-18,1610612763,1610612750,2004,88.0,83.0,1
2005-03-18,1610612743,1610612746,2004,115.0,96.0,1
2005-03-18,1610612749,1610612764,2004,99.0,90.0,1
2005-03-18,1610612760,1610612753,2004,98.0,90.0,1
2005-03-18,1610612751,1610612762,2004,94.0,80.0,1
2005-03-17,1610612748,1610612747,2004,102.0,89.0,1
2005-03-17,1610612742,1610612757,2004,98.0,94.0,1
2005-03-17,1610612744,1610612758,2004,100.0,97.0,1
2005-03-16,1610612746,1610612753,2004,110.0,102.0,1
2005-03-16,1610612759,1610612750,2004,89.0,73.0,1
2005-03-16,1610612754,1610612762,2004,103.0,84.0,1
2005-03-16,1610612737,1610612764,2004,93.0,122.0,0
2005-03-16,1610612765,1610612760,2004,102.0,95.0,1
2005-03-16,1610612745,1610612757,2004,108.0,77.0,1
2005-03-16,1610612738,1610612761,2004,110.0,109.0,1
2005-03-16,1610612743,1610612766,2004,120.0,101.0,1
2005-03-16,1610612749,1610612739,2004,96.0,88.0,1
2005-03-16,1610612740,1610612763,2004,82.0,88.0,0
2005-03-16,1610612751,1610612741,2004,100.0,84.0,1
2005-03-15,1610612752,1610612748,2004,96.0,98.0,0
2005-03-15,1610612739,1610612762,2004,92.0,73.0,1
2005-03-15,1610612742,1610612750,2004,91.0,100.0,0
2005-03-15,1610612741,1610612760,2004,93.0,99.0,0
2005-03-15,1610612758,1610612753,2004,105.0,94.0,1
2005-03-15,1610612755,1610612747,2004,108.0,91.0,1
2005-03-14,1610612759,1610612740,2004,112.0,89.0,1
2005-03-14,1610612764,1610612747,2004,95.0,81.0,1
2005-03-14,1610612737,1610612765,2004,108.0,114.0,0
2005-03-14,1610612748,1610612749,2004,110.0,71.0,1
2005-03-14,1610612744,1610612745,2004,94.0,97.0,0
2005-03-14,1610612766,1610612738,2004,110.0,119.0,0
2005-03-14,1610612763,1610612757,2004,104.0,83.0,1
2005-03-13,1610612746,1610612741,2004,83.0,78.0,1
2005-03-13,1610612750,1610612742,2004,93.0,102.0,0
2005-03-13,1610612752,1610612760,2004,80.0,90.0,0
2005-03-13,1610612739,1610612754,2004,98.0,86.0,1
2005-03-13,1610612765,1610612762,2004,64.0,62.0,1
2005-03-13,1610612738,1610612764,2004,105.0,101.0,1
2005-03-13,1610612758,1610612745,2004,96.0,111.0,0
2005-03-13,1610612743,1610612756,2004,101.0,106.0,0
2005-03-13,1610612761,1610612755,2004,128.0,110.0,1
2005-03-13,1610612753,1610612751,2004,82.0,98.0,0
2005-03-12,1610612759,1610612743,2004,87.0,90.0,0
2005-03-12,1610612737,1610612744,2004,92.0,105.0,0
2005-03-12,1610612748,1610612751,2004,90.0,65.0,1
2005-03-12,1610612757,1610612763,2004,80.0,66.0,1
2005-03-12,1610612766,1610612747,2004,116.0,117.0,0
2005-03-12,1610612740,1610612749,2004,111.0,107.0,1
2005-03-11,1610612754,1610612744,2004,101.0,83.0,1
2005-03-11,1610612756,1610612745,2004,107.0,127.0,0
2005-03-11,1610612738,1610612765,2004,115.0,113.0,1
2005-03-11,1610612758,1610612746,2004,113.0,112.0,1
2005-03-11,1610612761,1610612737,2004,112.0,116.0,0
2005-03-11,1610612749,1610612742,2004,110.0,112.0,0
2005-03-11,1610612762,1610612763,2004,82.0,94.0,0
2005-03-11,1610612760,1610612741,2004,97.0,100.0,0
2005-03-11,1610612755,1610612766,2004,112.0,80.0,1
2005-03-11,1610612753,1610612750,2004,96.0,101.0,0
2005-03-10,1610612748,1610612750,2004,107.0,90.0,1
2005-03-10,1610612742,1610612747,2004,95.0,100.0,0
2005-03-09,1610612756,1610612759,2004,107.0,101.0,1
2005-03-09,1610612765,1610612744,2004,92.0,88.0,1
2005-03-09,1610612738,1610612737,2004,95.0,91.0,1
2005-03-09,1610612757,1610612741,2004,84.0,97.0,0
2005-03-09,1610612761,1610612753,2004,106.0,96.0,1
2005-03-09,1610612740,1610612751,2004,85.0,86.0,0
2005-03-08,1610612747,1610612746,2004,101.0,110.0,0
2005-03-08,1610612759,1610612751,2004,90.0,74.0,1
2005-03-08,1610612750,1610612766,2004,102.0,97.0,1
2005-03-08,1610612752,1610612764,2004,93.0,83.0,1
2005-03-08,1610612739,1610612753,2004,111.0,92.0,1
2005-03-08,1610612758,1610612763,2004,85.0,82.0,1
2005-03-08,1610612749,1610612737,2004,105.0,101.0,1
2005-03-08,1610612762,1610612754,2004,83.0,89.0,0
2005-03-08,1610612760,1610612745,2004,95.0,97.0,0
2005-03-08,1610612755,1610612744,2004,85.0,104.0,0
2005-03-07,1610612746,1610612763,2004,102.0,105.0,0
2005-03-07,1610612748,1610612755,2004,108.0,100.0,1
2005-03-07,1610612742,1610612761,2004,113.0,105.0,1
2005-03-07,1610612741,1610612749,2004,90.0,85.0,1
2005-03-07,1610612743,1610612757,2004,111.0,98.0,1
2005-03-06,1610612747,1610612754,2004,103.0,94.0,1
2005-03-06,1610612759,1610612762,2004,101.0,94.0,1
2005-03-06,1610612752,1610612744,2004,115.0,99.0,1
2005-03-06,1610612739,1610612748,2004,82.0,102.0,0
2005-03-06,1610612745,1610612742,2004,90.0,69.0,1
2005-03-06,1610612738,1610612750,2004,97.0,99.0,0
2005-03-06,1610612758,1610612765,2004,100.0,85.0,1
2005-03-06,1610612740,1610612761,2004,84.0,95.0,0
2005-03-06,1610612760,1610612756,2004,99.0,110.0,0
2005-03-05,1610612746,1610612743,2004,89.0,105.0,0
2005-03-05,1610612737,1610612755,2004,97.0,98.0,0
2005-03-05,1610612756,1610612757,2004,129.0,116.0,1
2005-03-05,1610612766,1610612764,2004,84.0,86.0,0
2005-03-05,1610612749,1610612741,2004,95.0,87.0,1
2005-03-05,1610612751,1610612753,2004,81.0,105.0,0
2005-03-04,1610612747,1610612742,2004,108.0,103.0,1
2005-03-04,1610612759,1610612741,2004,102.0,99.0,1
2005-03-04,1610612750,1610612749,2004,103.0,97.0,1
2005-03-04,1610612764,1610612744,2004,90.0,103.0,0
2005-03-04,1610612748,1610612758,2004,104.0,83.0,1
2005-03-04,1610612738,1610612766,2004,104.0,84.0,1
2005-03-04,1610612757,1610612754,2004,97.0,106.0,0
2005-03-04,1610612763,1610612761,2004,86.0,75.0,1
2005-03-04,1610612740,1610612762,2004,92.0,85.0,1
2005-03-04,1610612760,1610612765,2004,95.0,87.0,1
2005-03-04,1610612755,1610612739,2004,98.0,89.0,1
2005-03-04,1610612753,1610612752,2004,111.0,89.0,1
2005-03-03,1610612756,1610612765,2004,100.0,97.0,1
2005-03-03,1610612743,1610612754,2004,96.0,87.0,1
2005-03-03,1610612751,1610612748,2004,90.0,106.0,0
2005-03-02,1610612746,1610612742,2004,101.0,92.0,1
2005-03-02,1610612759,1610612761,2004,92.0,86.0,1
2005-03-02,1610612750,1610612744,2004,93.0,99.0,0
2005-03-02,1610612764,1610612745,2004,101.0,98.0,1
2005-03-02,1610612739,1610612760,2004,86.0,103.0,0
2005-03-02,1610612738,1610612747,2004,104.0,101.0,1
2005-03-02,1610612740,1610612766,2004,94.0,85.0,1
2005-03-02,1610612762,1610612737,2004,96.0,74.0,1
2005-03-02,1610612753,1610612758,2004,114.0,111.0,1
2005-03-02,1610612755,1610612751,2004,93.0,99.0,0
2005-03-01,1610612754,1610612760,2004,93.0,101.0,0
2005-03-01,1610612741,1610612745,2004,89.0,119.0,0
2005-03-01,1610612757,1610612765,2004,93.0,103.0,0
2005-03-01,1610612766,1610612758,2004,94.0,87.0,1
2005-03-01,1610612763,1610612744,2004,99.0,97.0,1
2005-03-01,1610612743,1610612737,2004,97.0,74.0,1
2005-03-01,1610612749,1610612755,2004,111.0,118.0,0
2005-02-28,1610612752,1610612747,2004,117.0,115.0,1
2005-02-28,1610612739,1610612759,2004,92.0,94.0,0
2005-02-28,1610612742,1610612740,2004,90.0,86.0,1
2005-02-28,1610612762,1610612746,2004,87.0,86.0,1
2005-02-27,1610612746,1610612737,2004,111.0,104.0,1
2005-02-27,1610612764,1610612758,2004,108.0,110.0,0
2005-02-27,1610612756,1610612738,2004,113.0,120.0,0
2005-02-27,1610612745,1610612762,2004,92.0,99.0,0
2005-02-27,1610612744,1610612765,2004,88.0,94.0,0
2005-02-27,1610612757,1610612750,2004,83.0,91.0,0
2005-02-27,1610612761,1610612747,2004,108.0,102.0,1
2005-02-27,1610612740,1610612743,2004,93.0,94.0,0
2005-02-27,1610612749,1610612760,2004,99.0,73.0,1
2005-02-27,1610612751,1610612739,2004,104.0,98.0,1
2005-02-27,1610612753,1610612748,2004,103.0,112.0,0
2005-02-26,1610612759,1610612763,2004,82.0,84.0,0
2005-02-26,1610612752,1610612754,2004,90.0,79.0,1
2005-02-26,1610612748,1610612753,2004,101.0,98.0,1
2005-02-26,1610612742,1610612756,2004,123.0,124.0,0
2005-02-26,1610612766,1610612741,2004,90.0,94.0,0
2005-02-26,1610612755,1610612758,2004,99.0,101.0,0
2005-02-25,1610612747,1610612765,2004,90.0,111.0,0
2005-02-25,1610612754,1610612739,2004,106.0,82.0,1
2005-02-25,1610612741,1610612764,2004,97.0,90.0,1
2005-02-25,1610612757,1610612737,2004,102.0,101.0,1
2005-02-25,1610612763,1610612743,2004,94.0,97.0,0
2005-02-25,1610612749,1610612761,2004,102.0,106.0,0
2005-02-25,1610612762,1610612738,2004,102.0,109.0,0
2005-02-25,1610612760,1610612750,2004,98.0,88.0,1
2005-02-25,1610612751,1610612766,2004,93.0,86.0,1
2005-02-24,1610612746,1610612750,2004,92.0,86.0,1
2005-02-24,1610612752,1610612755,2004,113.0,101.0,1
2005-02-24,1610612742,1610612758,2004,122.0,113.0,1
2005-02-23,1610612759,1610612745,2004,99.0,81.0,1
2005-02-23,1610612754,1610612748,2004,93.0,91.0,1
2005-02-23,1610612764,1610612763,2004,93.0,83.0,1
2005-02-23,1610612756,1610612746,2004,118.0,101.0,1
2005-02-23,1610612739,1610612741,2004,100.0,91.0,1
2005-02-23,1610612744,1610612737,2004,101.0,96.0,1
2005-02-23,1610612757,1610612747,2004,83.0,86.0,0
2005-02-23,1610612743,1610612738,2004,107.0,86.0,1
2005-02-23,1610612749,1610612751,2004,100.0,81.0,1
2005-02-23,1610612740,1610612760,2004,85.0,103.0,0
2005-02-23,1610612762,1610612742,2004,83.0,101.0,0
2005-02-22,1610612747,1610612738,2004,104.0,95.0,1
2005-02-22,1610612765,1610612752,2004,97.0,88.0,1
2005-02-22,1610612745,1610612760,2004,85.0,87.0,0
2005-02-22,1610612741,1610612748,2004,105.0,101.0,1
2005-02-22,1610612766,1610612749,2004,102.0,112.0,0
2005-02-22,1610612758,1610612737,2004,114.0,104.0,1
2005-02-22,1610612751,1610612761,2004,82.0,100.0,0
2005-02-22,1610612753,1610612754,2004,84.0,108.0,0
2005-02-17,1610612750,1610612739,2004,94.0,88.0,1
2005-02-17,1610612756,1610612742,2004,113.0,119.0,0
2005-02-16,1610612754,1610612757,2004,95.0,87.0,1
2005-02-16,1610612752,1610612749,2004,108.0,90.0,1
2005-02-16,1610612739,1610612737,2004,111.0,89.0,1
2005-02-16,1610612748,1610612746,2004,113.0,95.0,1
2005-02-16,1610612738,1610612763,2004,90.0,88.0,1
2005-02-16,1610612766,1610612743,2004,94.0,88.0,1
2005-02-16,1610612761,1610612741,2004,115.0,121.0,0
2005-02-16,1610612740,1610612759,2004,78.0,101.0,0
2005-02-16,1610612760,1610612744,2004,110.0,117.0,0
2005-02-16,1610612751,1610612758,2004,96.0,85.0,1
2005-02-16,1610612755,1610612765,2004,75.0,93.0,0
2005-02-15,1610612747,1610612762,2004,102.0,95.0,1
2005-02-15,1610612750,1610612751,2004,82.0,71.0,1
2005-02-15,1610612737,1610612743,2004,96.0,100.0,0
2005-02-15,1610612745,1610612764,2004,123.0,93.0,1
2005-02-15,1610612741,1610612758,2004,107.0,102.0,1
2005-02-15,1610612744,1610612742,2004,107.0,114.0,0
2005-02-15,1610612753,1610612746,2004,99.0,94.0,1
2005-02-14,1610612756,1610612762,2004,136.0,128.0,1
2005-02-14,1610612765,1610612749,2004,107.0,83.0,1
2005-02-14,1610612766,1610612757,2004,77.0,80.0,0
2005-02-14,1610612740,1610612764,2004,98.0,96.0,1
2005-02-14,1610612755,1610612752,2004,106.0,105.0,1
2005-02-13,1610612748,1610612759,2004,96.0,92.0,1
2005-02-13,1610612739,1610612747,2004,103.0,89.0,1
2005-02-13,1610612750,1610612741,2004,83.0,87.0,0
2005-02-13,1610612738,1610612758,2004,100.0,104.0,0
2005-02-13,1610612761,1610612746,2004,109.0,106.0,1
2005-02-13,1610612751,1610612743,2004,94.0,79.0,1
2005-02-13,1610612752,1610612766,2004,102.0,99.0,1
2005-02-13,1610612753,1610612740,2004,97.0,94.0,1
2005-02-13,1610612754,1610612763,2004,76.0,73.0,1
2005-02-13,1610612760,1610612742,2004,92.0,95.0,0
2005-02-13,1610612745,1610612757,2004,81.0,80.0,1
2005-02-13,1610612744,1610612756,2004,102.0,106.0,0
2005-02-12,1610612765,1610612764,2004,107.0,86.0,1
2005-02-12,1610612749,1610612737,2004,113.0,83.0,1
2005-02-12,1610612755,1610612753,2004,112.0,99.0,1
2005-02-11,1610612754,1610612745,2004,83.0,91.0,0
2005-02-11,1610612764,1610612746,2004,94.0,91.0,1
2005-02-11,1610612756,1610612760,2004,105.0,113.0,0
2005-02-11,1610612739,1610612743,2004,101.0,106.0,0
2005-02-11,1610612738,1610612752,2004,111.0,94.0,1
2005-02-11,1610612766,1610612748,2004,87.0,97.0,0
2005-02-11,1610612758,1610612742,2004,113.0,115.0,0
2005-02-11,1610612763,1610612757,2004,88.0,82.0,1
2005-02-11,1610612761,1610612755,2004,91.0,106.0,0
2005-02-11,1610612740,1610612744,2004,111.0,108.0,1
2005-02-11,1610612762,1610612750,2004,100.0,82.0,1
2005-02-11,1610612751,1610612759,2004,91.0,101.0,0
2005-02-10,1610612765,1610612747,2004,103.0,81.0,1
2005-02-10,1610612760,1610612758,2004,115.0,107.0,1
2005-02-10,1610612753,1610612737,2004,101.0,96.0,1
2005-02-09,1610612754,1610612766,2004,94.0,87.0,1
2005-02-09,1610612750,1610612743,2004,98.0,92.0,1
2005-02-09,1610612764,1610612759,2004,95.0,87.0,1
2005-02-09,1610612752,1610612748,2004,110.0,116.0,0
2005-02-09,1610612745,1610612741,2004,105.0,92.0,1
2005-02-09,1610612738,1610612746,2004,94.0,89.0,1
2005-02-09,1610612757,1610612740,2004,80.0,91.0,0
2005-02-09,1610612761,1610612749,2004,107.0,110.0,0
2005-02-09,1610612751,1610612747,2004,103.0,104.0,0
2005-02-09,1610612755,1610612763,2004,95.0,98.0,0
2005-02-08,1610612739,1610612761,2004,104.0,91.0,1
2005-02-08,1610612742,1610612741,2004,100.0,107.0,0
2005-02-08,1610612766,1610612759,2004,85.0,104.0,0
2005-02-08,1610612758,1610612756,2004,123.0,125.0,0
2005-02-08,1610612743,1610612762,2004,97.0,87.0,1
2005-02-08,1610612763,1610612750,2004,108.0,96.0,1
2005-02-08,1610612749,1610612738,2004,121.0,97.0,1
2005-02-08,1610612760,1610612740,2004,108.0,91.0,1
2005-02-08,1610612753,1610612744,2004,109.0,113.0,0
2005-02-07,1610612764,1610612754,2004,108.0,104.0,1
2005-02-07,1610612737,1610612747,2004,114.0,108.0,1
2005-02-07,1610612748,1610612744,2004,105.0,96.0,1
2005-02-07,1610612762,1610612752,2004,99.0,102.0,0
2005-02-07,1610612751,1610612755,2004,107.0,97.0,1
2005-02-06,1610612750,1610612738,2004,100.0,103.0,0
2005-02-06,1610612745,1610612747,2004,103.0,102.0,1
2005-02-06,1610612761,1610612742,2004,113.0,122.0,0
2005-02-06,1610612755,1610612746,2004,106.0,104.0,1
2005-02-05,1610612764,1610612749,2004,112.0,94.0,1
2005-02-05,1610612737,1610612754,2004,79.0,84.0,0
2005-02-05,1610612756,1610612752,2004,114.0,106.0,1
2005-02-05,1610612739,1610612753,2004,101.0,92.0,1
2005-02-05,1610612748,1610612741,2004,108.0,97.0,1
2005-02-05,1610612757,1610612758,2004,114.0,108.0,1
2005-02-05,1610612743,1610612744,2004,107.0,91.0,1
2005-02-05,1610612762,1610612740,2004,108.0,92.0,1
2005-02-05,1610612760,1610612766,2004,113.0,99.0,1
2005-02-05,1610612751,1610612765,2004,107.0,85.0,1
2005-02-04,1610612754,1610612742,2004,95.0,94.0,1
2005-02-04,1610612750,1610612745,2004,113.0,119.0,0
2005-02-04,1610612738,1610612753,2004,112.0,100.0,1
2005-02-04,1610612744,1610612740,2004,90.0,82.0,1
2005-02-04,1610612757,1610612766,2004,101.0,89.0,1
2005-02-04,1610612758,1610612752,2004,116.0,115.0,1
2005-02-04,1610612761,1610612764,2004,103.0,100.0,1
2005-02-04,1610612749,1610612746,2004,92.0,90.0,1
2005-02-04,1610612755,1610612737,2004,103.0,85.0,1
2005-02-03,1610612747,1610612759,2004,91.0,103.0,0
2005-02-03,1610612748,1610612739,2004,100.0,88.0,1
2005-02-03,1610612763,1610612746,2004,103.0,106.0,0
2005-02-02,1610612754,1610612761,2004,97.0,98.0,0
2005-02-02,1610612750,1610612756,2004,79.0,108.0,0
2005-02-02,1610612765,1610612737,2004,99.0,84.0,1
2005-02-02,1610612738,1610612751,2004,110.0,89.0,1
2005-02-02,1610612757,1610612743,2004,97.0,94.0,1
2005-02-02,1610612744,1610612758,2004,107.0,111.0,0
2005-02-02,1610612740,1610612742,2004,82.0,90.0,0
2005-02-02,1610612755,1610612745,2004,95.0,118.0,0
2005-02-01,1610612747,1610612757,2004,92.0,79.0,1
2005-02-01,1610612764,1610612765,2004,96.0,105.0,0
2005-02-01,1610612742,1610612748,2004,109.0,104.0,1
2005-02-01,1610612758,1610612760,2004,101.0,106.0,0
2005-02-01,1610612763,1610612756,2004,108.0,97.0,1
2005-02-01,1610612743,1610612752,2004,96.0,76.0,1
2005-02-01,1610612749,1610612750,2004,91.0,86.0,1
2005-02-01,1610612762,1610612766,2004,105.0,109.0,0
2005-02-01,1610612751,1610612741,2004,107.0,97.0,1
2005-02-01,1610612753,1610612739,2004,105.0,102.0,1
2005-01-31,1610612746,1610612752,2004,96.0,89.0,1
2005-01-31,1610612737,1610612753,2004,80.0,79.0,1
2005-01-31,1610612738,1610612745,2004,94.0,97.0,0
2005-01-31,1610612740,1610612763,2004,91.0,98.0,0
2005-01-31,1610612760,1610612759,2004,84.0,103.0,0
2005-01-31,1610612755,1610612754,2004,89.0,88.0,1
2005-01-30,1610612747,1610612766,2004,101.0,90.0,1
2005-01-30,1610612750,1610612758,2004,84.0,94.0,0
2005-01-30,1610612739,1610612749,2004,104.0,87.0,1
2005-01-30,1610612748,1610612745,2004,104.0,95.0,1
2005-01-30,1610612761,1610612756,2004,105.0,123.0,0
2005-01-29,1610612746,1610612744,2004,96.0,85.0,1
2005-01-29,1610612759,1610612740,2004,93.0,83.0,1
2005-01-29,1610612754,1610612743,2004,88.0,95.0,0
2005-01-29,1610612764,1610612753,2004,97.0,103.0,0
2005-01-29,1610612765,1610612752,2004,91.0,61.0,1
2005-01-29,1610612742,1610612755,2004,89.0,93.0,0
2005-01-29,1610612741,1610612738,2004,97.0,101.0,0
2005-01-29,1610612763,1610612737,2004,84.0,83.0,1
2005-01-29,1610612762,1610612751,2004,82.0,99.0,0
2005-01-28,1610612747,1610612751,2004,103.0,109.0,0
2005-01-28,1610612750,1610612762,2004,93.0,91.0,1
2005-01-28,1610612752,1610612739,2004,99.0,96.0,1
2005-01-28,1610612737,1610612748,2004,96.0,106.0,0
2005-01-28,1610612745,1610612758,2004,111.0,117.0,0
2005-01-28,1610612738,1610612756,2004,119.0,128.0,0
2005-01-28,1610612757,1610612746,2004,90.0,86.0,1
2005-01-28,1610612744,1610612760,2004,85.0,88.0,0
2005-01-28,1610612766,1610612761,2004,101.0,94.0,1
2005-01-28,1610612749,1610612743,2004,100.0,106.0,0
2005-01-28,1610612740,1610612755,2004,99.0,95.0,1
2005-01-28,1610612753,1610612764,2004,108.0,101.0,1
2005-01-27,1610612759,1610612758,2004,90.0,80.0,1
2005-01-27,1610612754,1610612765,2004,76.0,88.0,0
2005-01-27,1610612741,1610612766,2004,101.0,93.0,1
2005-01-26,1610612746,1610612747,2004,105.0,89.0,1
2005-01-26,1610612750,1610612737,2004,104.0,87.0,1
2005-01-26,1610612764,1610612755,2004,117.0,107.0,1
2005-01-26,1610612765,1610612743,2004,87.0,70.0,1
2005-01-26,1610612739,1610612763,2004,114.0,111.0,1
2005-01-26,1610612738,1610612754,2004,100.0,86.0,1
2005-01-26,1610612757,1610612742,2004,88.0,95.0,0
2005-01-26,1610612744,1610612751,2004,99.0,113.0,0
2005-01-26,1610612749,1610612756,2004,115.0,121.0,0
2005-01-26,1610612761,1610612748,2004,96.0,111.0,0
2005-01-26,1610612740,1610612745,2004,77.0,82.0,0
2005-01-26,1610612762,1610612760,2004,109.0,100.0,1
2005-01-25,1610612747,1610612760,2004,93.0,104.0,0
2005-01-25,1610612752,1610612756,2004,118.0,133.0,0
2005-01-25,1610612741,1610612743,2004,111.0,107.0,1
2005-01-25,1610612766,1610612738,2004,92.0,97.0,0
2005-01-25,1610612758,1610612751,2004,113.0,93.0,1
2005-01-25,1610612763,1610612753,2004,95.0,83.0,1
2005-01-24,1610612746,1610612742,2004,97.0,87.0,1
2005-01-24,1610612750,1610612765,2004,86.0,83.0,1
2005-01-24,1610612737,1610612741,2004,82.0,107.0,0
2005-01-24,1610612739,1610612764,2004,97.0,106.0,0
2005-01-24,1610612745,1610612753,2004,89.0,78.0,1
2005-01-24,1610612757,1610612759,2004,107.0,99.0,1
2005-01-24,1610612755,1610612748,2004,106.0,98.0,1
2005-01-23,1610612752,1610612749,2004,96.0,101.0,0
2005-01-23,1610612756,1610612751,2004,113.0,105.0,1
2005-01-23,1610612748,1610612740,2004,97.0,68.0,1
2005-01-23,1610612742,1610612743,2004,95.0,93.0,1
2005-01-23,1610612758,1610612759,2004,73.0,103.0,0
2005-01-23,1610612761,1610612766,2004,103.0,92.0,1
2005-01-23,1610612760,1610612762,2004,122.0,105.0,1
2005-01-22,1610612754,1610612764,2004,93.0,95.0,0
2005-01-22,1610612737,1610612738,2004,100.0,96.0,1
2005-01-22,1610612765,1610612741,2004,89.0,100.0,0
2005-01-22,1610612757,1610612750,2004,83.0,92.0,0
2005-01-22,1610612744,1610612739,2004,87.0,105.0,0
2005-01-22,1610612740,1610612746,2004,88.0,85.0,1
2005-01-22,1610612762,1610612763,2004,94.0,110.0,0
2005-01-22,1610612753,1610612755,2004,115.0,111.0,1
2005-01-21,1610612747,1610612744,2004,105.0,101.0,1
2005-01-21,1610612764,1610612761,2004,118.0,109.0,1
2005-01-21,1610612752,1610612745,2004,91.0,92.0,0
2005-01-21,1610612756,1610612759,2004,123.0,128.0,0
2005-01-21,1610612748,1610612754,2004,100.0,106.0,0
2005-01-21,1610612741,1610612737,2004,95.0,85.0,1
2005-01-21,1610612766,1610612742,2004,99.0,105.0,0
2005-01-21,1610612743,1610612763,2004,92.0,82.0,1
2005-01-21,1610612749,1610612765,2004,89.0,86.0,1
2005-01-21,1610612760,1610612750,2004,107.0,112.0,0
2005-01-21,1610612751,1610612738,2004,104.0,98.0,1
2005-01-20,1610612742,1610612746,2004,99.0,77.0,1
2005-01-20,1610612758,1610612739,2004,123.0,96.0,1
2005-01-20,1610612753,1610612745,2004,99.0,108.0,0
2005-01-19,1610612747,1610612750,2004,93.0,90.0,1
2005-01-19,1610612759,1610612746,2004,80.0,79.0,1
2005-01-19,1610612756,1610612763,2004,79.0,88.0,0
2005-01-19,1610612748,1610612737,2004,111.0,92.0,1
2005-01-19,1610612738,1610612741,2004,92.0,83.0,1
2005-01-19,1610612757,1610612739,2004,101.0,107.0,0
2005-01-19,1610612766,1610612755,2004,105.0,107.0,0
2005-01-19,1610612761,1610612752,2004,98.0,81.0,1
2005-01-19,1610612740,1610612754,2004,90.0,87.0,1
2005-01-19,1610612751,1610612749,2004,96.0,90.0,1
2005-01-18,1610612745,1610612754,2004,74.0,87.0,0
2005-01-18,1610612742,1610612764,2004,137.0,120.0,1
2005-01-18,1610612758,1610612757,2004,113.0,107.0,1
2005-01-18,1610612760,1610612743,2004,110.0,116.0,0
2005-01-18,1610612753,1610612765,2004,103.0,101.0,1
2005-01-17,1610612746,1610612758,2004,83.0,89.0,0
2005-01-17,1610612747,1610612762,2004,94.0,102.0,0
2005-01-17,1610612759,1610612764,2004,101.0,73.0,1
2005-01-17,1610612750,1610612761,2004,91.0,100.0,0
2005-01-17,1610612752,1610612741,2004,86.0,88.0,0
2005-01-17,1610612737,1610612751,2004,84.0,85.0,0
2005-01-17,1610612765,1610612756,2004,94.0,80.0,1
2005-01-17,1610612744,1610612743,2004,107.0,97.0,1
2005-01-17,1610612766,1610612749,2004,92.0,99.0,0
2005-01-17,1610612763,1610612745,2004,99.0,80.0,1
2005-01-17,1610612755,1610612740,2004,95.0,91.0,1
2005-01-16,1610612761,1610612740,2004,102.0,99.0,1
2005-01-16,1610612760,1610612739,2004,105.0,97.0,1
2005-01-15,1610612754,1610612753,2004,84.0,85.0,0
2005-01-15,1610612750,1610612757,2004,92.0,84.0,1
2005-01-15,1610612764,1610612756,2004,108.0,103.0,1
2005-01-15,1610612737,1610612766,2004,103.0,95.0,1
2005-01-15,1610612765,1610612755,2004,99.0,95.0,1
2005-01-15,1610612745,1610612759,2004,73.0,67.0,1
2005-01-15,1610612742,1610612751,2004,98.0,93.0,1
2005-01-15,1610612741,1610612752,2004,86.0,84.0,1
2005-01-15,1610612744,1610612747,2004,102.0,104.0,0
2005-01-15,1610612758,1610612746,2004,99.0,95.0,1
2005-01-15,1610612763,1610612749,2004,101.0,82.0,1
2005-01-15,1610612762,1610612739,2004,71.0,84.0,0
2005-01-14,1610612746,1610612748,2004,114.0,112.0,1
2005-01-14,1610612759,1610612742,2004,98.0,95.0,1
2005-01-14,1610612754,1610612756,2004,101.0,83.0,1
2005-01-14,1610612765,1610612753,2004,101.0,94.0,1
2005-01-14,1610612738,1610612737,2004,106.0,94.0,1
2005-01-14,1610612766,1610612763,2004,89.0,109.0,0
2005-01-14,1610612743,1610612750,2004,83.0,93.0,0
2005-01-14,1610612749,1610612764,2004,103.0,105.0,0
2005-01-14,1610612740,1610612757,2004,112.0,106.0,1
2005-01-14,1610612760,1610612744,2004,103.0,84.0,1
2005-01-14,1610612755,1610612761,2004,106.0,96.0,1
